worker_id,type,iteration,time
worker_25,idle,10,11402.76123894316
worker_5,idle,10,34282.88603946143
worker_6,idle,10,33669.825667565514
worker_4,idle,10,36009.039325497404
worker_19,idle,10,36530.039325497404
worker_11,idle,10,15495.039325497404
worker_18,idle,10,15628.039325497404
worker_7,idle,10,38607.039325497404
worker_12,idle,10,9428.195523831324
worker_21,idle,10,15830.039325497404
worker_28,idle,10,1587.1139293914894
worker_29,idle,10,33573.039325497404
worker_16,idle,10,14670.039325497404
worker_3,idle,10,34225.039325497404
worker_27,idle,10,3340.5740748800745
worker_14,idle,10,15074.039325497404
worker_2,idle,10,33889.039325497404
worker_8,idle,10,34873.039325497404
worker_1,idle,10,35676.039325497404
worker_10,idle,10,39823.039325497404
worker_23,execution,11,120926.0
worker_17,execution,11,131708.49031318037
worker_24,execution,11,121105.0
worker_15,execution,11,114864.0
worker_0,execution,11,114010.0
worker_26,execution,11,135896.26798008237
worker_9,execution,11,101953.39946116757
worker_13,execution,11,125155.22789574246
worker_20,execution,11,120994.0
worker_22,execution,11,120313.0
worker_25,execution,11,125274.35499157658
worker_5,execution,11,102484.23955416385
worker_6,execution,11,102007.37953975554
worker_4,execution,11,99448.0
worker_19,execution,11,121422.0
worker_11,execution,11,102669.0
worker_18,execution,11,114502.0
worker_7,execution,11,101731.0
worker_12,execution,11,127527.08431166114
worker_21,execution,11,121480.0
worker_28,execution,11,101524.70558584935
worker_29,execution,11,102549.0
worker_16,execution,11,119494.0
worker_3,execution,11,99727.0
worker_27,execution,11,131906.80903689316
worker_14,execution,11,121664.0
worker_2,execution,11,102453.0
worker_8,execution,11,101141.0
worker_1,execution,11,102334.0
worker_10,execution,11,96586.0
worker_23,idle,11,14970.267980082368
worker_17,idle,11,4187.777666901995
worker_24,idle,11,14791.267980082368
worker_15,idle,11,21032.267980082368
worker_0,idle,11,21886.267980082368
worker_26,idle,11,0.0
worker_9,idle,11,33942.868518914795
worker_13,idle,11,10741.040084339911
worker_20,idle,11,14902.267980082368
worker_22,idle,11,15583.267980082368
worker_25,idle,11,10621.912988505792
worker_5,idle,11,33412.028425918514
worker_6,idle,11,33888.88844032683
worker_4,idle,11,36448.26798008237
worker_19,idle,11,14474.267980082368
worker_11,idle,11,33227.26798008237
worker_18,idle,11,21394.267980082368
worker_7,idle,11,34165.26798008237
worker_12,idle,11,8369.183668421232
worker_21,idle,11,14416.267980082368
worker_28,idle,11,34371.56239423301
worker_29,idle,11,33347.26798008237
worker_16,idle,11,16402.267980082368
worker_3,idle,11,36169.26798008237
worker_27,idle,11,3989.458943189209
worker_14,idle,11,14232.267980082368
worker_2,idle,11,33443.26798008237
worker_8,idle,11,34755.26798008237
worker_1,idle,11,33562.26798008237
worker_10,idle,11,39310.26798008237
worker_23,execution,12,116101.0
worker_17,execution,12,129134.77920269429
worker_24,execution,12,109592.0
worker_15,execution,12,116532.0
worker_0,execution,12,116948.0
worker_26,execution,12,131854.23750219351
worker_9,execution,12,97981.20889557962
worker_13,execution,12,120030.97565056049
worker_20,execution,12,117142.0
worker_22,execution,12,116833.0
worker_25,execution,12,120779.56153518922
worker_5,execution,12,97679.46756224593
worker_6,execution,12,97718.3154557638
worker_4,execution,12,93876.0
worker_19,execution,12,112517.0
worker_11,execution,12,89436.0
worker_18,execution,12,117001.0
worker_7,execution,12,97660.0
worker_12,execution,12,97596.5909194887
worker_21,execution,12,116457.0
worker_28,execution,12,96444.67554556543
worker_29,execution,12,97613.0
worker_16,execution,12,114451.0
worker_3,execution,12,96689.0
worker_27,execution,12,128416.07682318642
worker_14,execution,12,111856.0
worker_2,execution,12,96135.0
worker_8,execution,12,96939.0
worker_1,execution,12,97928.0
worker_10,execution,12,97157.0
worker_23,idle,12,15753.237502193515
worker_17,idle,12,2719.4582994992234
worker_24,idle,12,22262.237502193515
worker_15,idle,12,15322.237502193515
worker_0,idle,12,14906.237502193515
worker_26,idle,12,0.0
worker_9,idle,12,33873.028606613894
worker_13,idle,12,11823.261851633026
worker_20,idle,12,14712.237502193515
worker_22,idle,12,15021.237502193515
worker_25,idle,12,11074.675967004296
worker_5,idle,12,34174.76993994758
worker_6,idle,12,34135.92204642971
worker_4,idle,12,37978.237502193515
worker_19,idle,12,19337.237502193515
worker_11,idle,12,42418.237502193515
worker_18,idle,12,14853.237502193515
worker_7,idle,12,34194.237502193515
worker_12,idle,12,34257.64658270481
worker_21,idle,12,15397.237502193515
worker_28,idle,12,35409.56195662808
worker_29,idle,12,34241.237502193515
worker_16,idle,12,17403.237502193515
worker_3,idle,12,35165.237502193515
worker_27,idle,12,3438.1606790070946
worker_14,idle,12,19998.237502193515
worker_2,idle,12,35719.237502193515
worker_8,idle,12,34915.237502193515
worker_1,idle,12,33926.237502193515
worker_10,idle,12,34697.237502193515
worker_23,execution,13,115390.0
worker_17,execution,13,127144.89669950184
