worker_id,type,iteration,time
worker_3,execution,10,83914.0
worker_4,execution,10,100903.0
worker_5,execution,10,110014.25669595407
worker_6,execution,10,121400.10218569974
worker_7,execution,10,93619.0
worker_8,execution,10,108735.0
worker_9,execution,10,155194.4765391211
worker_10,execution,10,124434.0
worker_11,execution,10,125032.0
worker_12,execution,10,142331.4143766066
worker_13,execution,10,115606.71916243747
worker_14,execution,10,105375.0
worker_15,execution,10,89383.0
worker_16,execution,10,90227.0
worker_17,execution,10,163781.76355330856
worker_18,execution,10,95887.0
worker_19,execution,10,137965.0
worker_20,execution,10,88965.0
worker_21,execution,10,115907.0
worker_22,execution,10,96438.0
worker_23,execution,10,120348.0
worker_24,execution,10,116353.0
worker_25,execution,10,144233.41454113962
worker_26,execution,10,181598.5955436684
worker_27,execution,10,116275.06522025033
worker_28,execution,10,159393.16080927188
worker_29,execution,10,107437.0
worker_0,idle,10,85307.5955436684
worker_1,idle,10,81386.5955436684
worker_2,idle,10,85175.5955436684
worker_3,idle,10,97684.5955436684
worker_4,idle,10,80695.5955436684
worker_5,idle,10,71584.33884771433
worker_6,idle,10,60198.49335796866
worker_7,idle,10,87979.5955436684
worker_8,idle,10,72863.5955436684
worker_9,idle,10,26404.119004547305
worker_10,idle,10,57164.5955436684
worker_11,idle,10,56566.5955436684
worker_12,idle,10,39267.18116706179
worker_13,idle,10,65991.87638123093
worker_14,idle,10,76223.5955436684
worker_15,idle,10,92215.5955436684
worker_16,idle,10,91371.5955436684
worker_17,idle,10,17816.831990359846
worker_18,idle,10,85711.5955436684
worker_19,idle,10,43633.5955436684
worker_20,idle,10,92633.5955436684
worker_21,idle,10,65691.5955436684
worker_22,idle,10,85160.5955436684
worker_23,idle,10,61250.5955436684
worker_24,idle,10,65245.5955436684
worker_25,idle,10,37365.181002528785
worker_26,idle,10,0.0
worker_27,idle,10,65323.530323418076
worker_28,idle,10,22205.43473439652
worker_29,idle,10,74161.5955436684
worker_0,execution,11,117936.0
worker_1,execution,11,87249.0
worker_2,execution,11,90649.0
worker_3,execution,11,103615.0
worker_4,execution,11,93092.0
worker_5,execution,11,106137.70477153684
worker_6,execution,11,119961.60128669774
worker_7,execution,11,89309.0
worker_8,execution,11,82802.0
worker_9,execution,11,172101.8273994816
worker_10,execution,11,72060.0
worker_11,execution,11,112646.0
worker_12,execution,11,127493.06941402164
worker_13,execution,11,127501.92530726554
worker_14,execution,11,99710.0
worker_15,execution,11,75631.0
worker_16,execution,11,117665.0
worker_17,execution,11,190065.40310444156
worker_18,execution,11,111740.0
worker_19,execution,11,126064.0
worker_20,execution,11,93271.0
worker_21,execution,11,77004.0
worker_22,execution,11,93850.0
worker_23,execution,11,126489.0
worker_24,execution,11,129087.0
worker_25,execution,11,158079.77622481965
worker_26,execution,11,210969.19109966175
worker_27,execution,11,120877.32005990052
worker_28,execution,11,174471.56111396645
worker_29,execution,11,108337.0
worker_0,idle,11,93033.19109966175
worker_1,idle,11,123720.19109966175
worker_2,idle,11,120320.19109966175
worker_3,idle,11,107354.19109966175
worker_4,idle,11,117877.19109966175
worker_5,idle,11,104831.48632812491
worker_6,idle,11,91007.58981296401
worker_7,idle,11,121660.19109966175
worker_8,idle,11,128167.19109966175
worker_9,idle,11,38867.36370018014
worker_10,idle,11,138909.19109966175
worker_11,idle,11,98323.19109966175
worker_12,idle,11,83476.12168564012
worker_13,idle,11,83467.26579239621
worker_14,idle,11,111259.19109966175
worker_15,idle,11,135338.19109966175
worker_16,idle,11,93304.19109966175
worker_17,idle,11,20903.78799522019
worker_18,idle,11,99229.19109966175
worker_19,idle,11,84905.19109966175
worker_20,idle,11,117698.19109966175
worker_21,idle,11,133965.19109966175
worker_22,idle,11,117119.19109966175
worker_23,idle,11,84480.19109966175
worker_24,idle,11,81882.19109966175
worker_25,idle,11,52889.4148748421
worker_26,idle,11,0.0
worker_27,idle,11,90091.87103976123
worker_28,idle,11,36497.6299856953
worker_29,idle,11,102632.19109966175
worker_0,execution,12,93621.0
worker_1,execution,12,75752.0
worker_2,execution,12,112625.0
worker_3,execution,12,67651.0
worker_4,execution,12,125081.0
worker_5,execution,12,78244.0191199031
worker_6,execution,12,109000.39268202172
worker_7,execution,12,107313.0
worker_8,execution,12,98105.0
worker_9,execution,12,123374.25668396203
worker_10,execution,12,112343.0
worker_11,execution,12,86585.0
worker_12,execution,12,100392.35385239685
worker_13,execution,12,141645.85306625432
worker_14,execution,12,84643.0
worker_15,execution,12,80513.0
worker_16,execution,12,100365.0
worker_17,execution,12,164884.55092264098
worker_18,execution,12,107822.0
worker_19,execution,12,88154.0
worker_20,execution,12,88444.0
worker_21,execution,12,103692.0
worker_22,execution,12,112311.0
worker_23,execution,12,98419.0
worker_24,execution,12,108981.0
worker_25,execution,12,108717.74467594817
worker_26,execution,12,193719.52034272323
worker_27,execution,12,160223.0775862378
worker_28,execution,12,183677.98125842382
worker_29,execution,12,126141.0
worker_0,idle,12,100098.52034272323
worker_1,idle,12,117967.52034272323
worker_2,idle,12,81094.52034272323
worker_3,idle,12,126068.52034272323
worker_4,idle,12,68638.52034272323
worker_5,idle,12,115475.50122282014
worker_6,idle,12,84719.12766070152
worker_7,idle,12,86406.52034272323
worker_8,idle,12,95614.52034272323
worker_9,idle,12,70345.2636587612
worker_10,idle,12,81376.52034272323
worker_11,idle,12,107134.52034272323
worker_12,idle,12,93327.16649032639
worker_13,idle,12,52073.667276468914
worker_14,idle,12,109076.52034272323
worker_15,idle,12,113206.52034272323
worker_16,idle,12,93354.52034272323
worker_17,idle,12,28834.969420082256
worker_18,idle,12,85897.52034272323
worker_19,idle,12,105565.52034272323
worker_20,idle,12,105275.52034272323
worker_21,idle,12,90027.52034272323
worker_22,idle,12,81408.52034272323
worker_23,idle,12,95300.52034272323
worker_24,idle,12,84738.52034272323
worker_25,idle,12,85001.77566677507
worker_26,idle,12,0.0
worker_27,idle,12,33496.44275648543
worker_28,idle,12,10041.53908429941
worker_29,idle,12,67578.52034272323
worker_0,execution,13,99286.0
worker_1,execution,13,102711.0
worker_2,execution,13,75165.0
worker_3,execution,13,103176.0
worker_4,execution,13,80287.0
worker_5,execution,13,86565.48960427241
worker_6,execution,13,135990.61130414857
worker_7,execution,13,129252.0
worker_8,execution,13,95030.0
worker_9,execution,13,98603.34085364486
worker_10,execution,13,107025.0
worker_11,execution,13,77848.0
worker_12,execution,13,165358.19181325435
worker_13,execution,13,137236.94218494708
worker_14,execution,13,102837.0
worker_15,execution,13,102314.0
worker_16,execution,13,94183.0
worker_17,execution,13,92575.75616319341
worker_18,execution,13,113601.0
worker_19,execution,13,80392.0
worker_20,execution,13,124316.0
worker_21,execution,13,111335.0
worker_22,execution,13,118554.0
worker_23,execution,13,108604.0
worker_24,execution,13,64338.0
worker_25,execution,13,101764.01445565361
worker_26,execution,13,158038.7417143035
worker_27,execution,13,143718.6507161683
worker_28,execution,13,154430.27339089772
worker_29,execution,13,114544.0
worker_0,idle,13,66072.19181325435
worker_1,idle,13,62647.19181325435
worker_2,idle,13,90193.19181325435
worker_3,idle,13,62182.19181325435
worker_4,idle,13,85071.19181325435
worker_5,idle,13,78792.70220898194
worker_6,idle,13,29367.580509105785
worker_7,idle,13,36106.19181325435
worker_8,idle,13,70328.19181325435
worker_9,idle,13,66754.8509596095
worker_10,idle,13,58333.19181325435
worker_11,idle,13,87510.19181325435
worker_12,idle,13,0.0
worker_13,idle,13,28121.24962830727
