Number of features,Number of samples,Execution time,Fitness,Train score,Test time,Number of trees
4266,152,1.3768,0.6217,0.0,0.0266,10
4269,152,1.36,0.5476,0.0,0.0283,10
4320,152,1.3323,0.6141,0.0,0.0218,10
4368,152,1.3486,0.5884,0.0,0.0355,10
4283,152,1.3635,0.5014,0.0,0.0288,10
4364,152,1.4168,0.5551,0.0,0.0269,10
4385,152,1.3626,0.5664,0.0,0.0228,10
4275,152,1.3789,0.52,0.0,0.0265,10
4259,152,1.3666,0.5755,0.0,0.0287,10
4288,152,1.3838,0.6095,0.0,0.0252,10
4421,152,1.3471,0.5323,0.0,0.0379,10
4360,152,1.3557,0.545,0.0,0.032,10
4391,152,1.3613,0.4927,0.0,0.0223,10
4185,152,1.3279,0.5343,0.0,0.028,10
4338,152,1.3704,0.5661,0.0,0.0217,10
4268,152,1.3604,0.5702,0.0,0.0254,10
4272,152,1.4202,0.5807,0.0,0.0256,10
4292,152,1.3595,0.5068,0.0,0.0217,10
4282,152,1.3325,0.5166,0.0,0.0336,10
4387,152,1.3444,0.492,0.0,0.022,10
4289,152,1.3975,0.5625,0.0,0.0257,10
4339,152,1.3629,0.5309,0.0,0.0337,10
4213,152,1.351,0.5467,0.0,0.0248,10
4242,152,1.4283,0.5671,0.0,0.022,10
4433,152,1.4252,0.5569,0.0,0.0273,10
4258,152,1.3591,0.5788,0.0,0.0284,10
4163,152,1.3543,0.5284,0.0,0.0277,10
4199,152,1.4277,0.518,0.0,0.0313,10
4221,152,1.3612,0.5339,0.0,0.0224,10
4275,152,1.4105,0.5868,0.0,0.0224,10
4239,152,1.3407,0.5735,0.0,0.022,10
5305,152,1.3759,0.5713,0.0,0.0265,10
4267,152,1.3549,0.588,0.0,0.0278,10
4288,152,1.4221,0.594,0.0,0.0295,10
4245,152,1.3755,0.5693,0.0,0.021,10
4342,152,1.3591,0.5201,0.0,0.0315,10
4274,152,1.3663,0.5319,0.0,0.0274,10
4310,152,1.3958,0.5618,0.0,0.0229,10
4315,152,1.3737,0.542,0.0,0.0322,10
4235,152,1.3477,0.5668,0.0,0.0241,10
4384,152,1.3983,0.5618,0.0,0.0364,10
4328,152,1.3577,0.5204,0.0,0.0223,10
4273,152,1.35,0.5123,0.0,0.0302,10
4220,152,1.3925,0.537,0.0,0.0212,10
4267,152,1.3721,0.5368,0.0,0.0298,10
4325,152,1.3994,0.5634,0.0,0.0253,10
4683,152,1.3428,0.5628,0.0,0.025,10
4348,152,1.4293,0.5444,0.0,0.0255,10
4324,152,1.3651,0.5483,0.0,0.0257,10
4374,152,1.4029,0.5727,0.0,0.0303,10
4384,152,1.3464,0.5444,0.0,0.0322,10
4229,152,1.4123,0.5228,0.0,0.0264,10
3886,152,1.4511,0.5402,0.0,0.0244,10
3835,152,1.3418,0.5465,0.0,0.0243,10
3808,152,1.3206,0.5483,0.0,0.0206,10
3832,152,1.3564,0.5493,0.0,0.0244,10
3819,152,1.3343,0.5351,0.0,0.0259,10
3804,152,1.3301,0.5613,0.0,0.0233,10
3870,152,1.3765,0.5578,0.0,0.0238,10
3820,152,1.3434,0.6079,0.0,0.0352,10
3833,152,1.3685,0.5905,0.0,0.025,10
3853,152,1.3472,0.5936,0.0,0.0221,10
3821,152,1.3589,0.5358,0.0,0.0205,10
3856,152,1.3699,0.5441,0.0,0.0227,10
3800,152,1.3931,0.4725,0.0,0.0238,10
3903,152,1.3728,0.5719,0.0,0.0248,10
3861,152,1.3474,0.5522,0.0,0.0238,10
3846,152,1.3735,0.5638,0.0,0.0245,10
3803,152,1.3698,0.5412,0.0,0.0208,10
3795,152,1.3679,0.5561,0.0,0.0235,10
3864,152,1.3624,0.583,0.0,0.0257,10
3758,152,1.3747,0.5728,0.0,0.0236,10
3879,152,1.3491,0.5809,0.0,0.0303,10
3917,152,1.3926,0.5507,0.0,0.0269,10
3856,152,1.3604,0.5723,0.0,0.026,10
3878,152,1.3751,0.6094,0.0,0.0194,10
3829,152,1.3597,0.5393,0.0,0.0206,10
3777,152,1.3883,0.5729,0.0,0.0196,10
3836,152,1.3593,0.5572,0.0,0.0256,10
3851,152,1.3638,0.5122,0.0,0.0215,10
3839,152,1.383,0.5174,0.0,0.0213,10
3852,152,1.3441,0.5429,0.0,0.0267,10
3827,152,1.3756,0.5523,0.0,0.0272,10
3867,152,1.3428,0.5766,0.0,0.0239,10
3787,152,1.3583,0.5426,0.0,0.0224,10
3817,152,1.3367,0.5632,0.0,0.0258,10
3823,152,1.388,0.51,0.0,0.0244,10
3846,152,1.3694,0.5302,0.0,0.0198,10
3912,152,1.3547,0.5516,0.0,0.02,10
3944,152,1.4061,0.5022,0.0,0.025,10
3868,152,1.4165,0.574,0.0,0.0261,10
3802,152,1.3347,0.5432,0.0,0.0203,10
3860,152,1.3458,0.5722,0.0,0.0246,10
3862,152,1.3601,0.539,0.0,0.0296,10
3882,152,1.3651,0.5991,0.0,0.0258,10
3854,152,1.3618,0.5667,0.0,0.0239,10
3927,152,1.4097,0.5388,0.0,0.0232,10
3841,152,1.3495,0.5808,0.0,0.0198,10
3799,152,1.3367,0.6019,0.0,0.0235,10
3852,152,1.3785,0.5953,0.0,0.0254,10
3910,152,1.3875,0.5374,0.0,0.0325,10
3871,152,1.3252,0.5738,0.0,0.0223,10
3848,152,1.4221,0.5573,0.0,0.0255,10
3765,152,1.3525,0.5859,0.0,0.0227,10
3781,152,1.4078,0.5115,0.0,0.028,10
3824,152,1.3496,0.557,0.0,0.0235,10
3840,152,1.3444,0.5463,0.0,0.0291,10
3821,152,1.4235,0.5354,0.0,0.0243,10
3762,152,1.3622,0.5553,0.0,0.027,10
3872,152,1.3292,0.5679,0.0,0.0206,10
3736,152,1.3965,0.5788,0.0,0.0233,10
3880,152,1.3605,0.5172,0.0,0.0227,10
3852,152,1.4406,0.5717,0.0,0.0264,10
3809,152,1.3514,0.5312,0.0,0.0249,10
3852,152,1.3319,0.5549,0.0,0.0267,10
3824,152,1.371,0.583,0.0,0.0274,10
3803,152,1.3956,0.5332,0.0,0.0238,10
3744,152,1.3907,0.5483,0.0,0.0265,10
3758,152,1.3968,0.5395,0.0,0.0219,10
3836,152,1.3803,0.5349,0.0,0.0237,10
3749,152,1.3362,0.5443,0.0,0.0233,10
5305,152,1.3424,0.5301,0.0,0.0262,10
3812,152,1.3703,0.5669,0.0,0.0234,10
3899,152,1.3396,0.5314,0.0,0.0202,10
3792,152,1.4008,0.5435,0.0,0.0237,10
3742,152,1.377,0.5673,0.0,0.0286,10
3861,152,1.3726,0.5906,0.0,0.0313,10
3791,152,1.3608,0.5435,0.0,0.0215,10
3848,152,1.3449,0.5183,0.0,0.0247,10
3799,152,1.4139,0.564,0.0,0.0273,10
3864,152,1.3531,0.5308,0.0,0.02,10
3813,152,1.3816,0.5382,0.0,0.0242,10
3892,152,1.3713,0.5548,0.0,0.0213,10
3766,152,1.3499,0.5461,0.0,0.0211,10
3829,152,1.3645,0.535,0.0,0.0252,10
3818,152,1.3725,0.5557,0.0,0.0209,10
3957,152,1.3665,0.5618,0.0,0.0211,10
3786,152,1.3525,0.5329,0.0,0.0246,10
3908,152,1.3325,0.5459,0.0,0.0227,10
3851,152,1.3413,0.5105,0.0,0.0213,10
3862,152,1.3436,0.5422,0.0,0.0229,10
3811,152,1.4111,0.5469,0.0,0.022,10
3656,152,1.3469,0.5371,0.0,0.0229,10
3590,152,1.3609,0.5116,0.0,0.0218,10
3643,152,1.4009,0.5145,0.0,0.0228,10
3626,152,1.3374,0.5849,0.0,0.0244,10
3590,152,1.3592,0.5577,0.0,0.0275,10
3644,152,1.3455,0.5745,0.0,0.0229,10
3598,152,1.3427,0.5614,0.0,0.0195,10
3572,152,1.3282,0.5478,0.0,0.028,10
3625,152,1.3179,0.5209,0.0,0.0195,10
3545,152,1.328,0.5673,0.0,0.0238,10
3520,152,1.3702,0.5256,0.0,0.0196,10
3637,152,1.3094,0.5787,0.0,0.0318,10
3592,152,1.3592,0.5659,0.0,0.0279,10
3640,152,1.377,0.5601,0.0,0.0253,10
3641,152,1.331,0.5506,0.0,0.021,10
3566,152,1.3518,0.556,0.0,0.0187,10
3611,152,1.4168,0.5614,0.0,0.025,10
3544,152,1.4012,0.5297,0.0,0.021,10
3650,152,1.4359,0.5639,0.0,0.0234,10
3610,152,1.3601,0.5866,0.0,0.0227,10
3591,152,1.4154,0.5092,0.0,0.0226,10
3623,152,1.3474,0.5518,0.0,0.0227,10
3598,152,1.3278,0.5377,0.0,0.0226,10
3584,152,1.385,0.5872,0.0,0.0222,10
3627,152,1.3424,0.6048,0.0,0.0248,10
3636,152,1.3975,0.5249,0.0,0.0208,10
3613,152,1.3344,0.5085,0.0,0.0196,10
3677,152,1.4181,0.533,0.0,0.0219,10
3659,152,1.3783,0.5671,0.0,0.0203,10
3599,152,1.3248,0.499,0.0,0.0324,10
3561,152,1.3409,0.5812,0.0,0.0193,10
3618,152,1.3507,0.5559,0.0,0.0202,10
3574,152,1.3197,0.5861,0.0,0.0213,10
3552,152,1.3318,0.5319,0.0,0.023,10
3574,152,1.3555,0.5158,0.0,0.0257,10
3610,152,1.3522,0.5283,0.0,0.0193,10
3666,152,1.3337,0.5371,0.0,0.0206,10
3677,152,1.365,0.539,0.0,0.0252,10
3611,152,1.3278,0.5814,0.0,0.0194,10
3570,152,1.3587,0.5488,0.0,0.0194,10
3606,152,1.3221,0.5047,0.0,0.0246,10
3652,152,1.3289,0.5218,0.0,0.021,10
3630,152,1.3616,0.5536,0.0,0.0216,10
3560,152,1.3556,0.5239,0.0,0.0237,10
3634,152,1.3773,0.5353,0.0,0.0232,10
3678,152,1.3514,0.541,0.0,0.0205,10
3633,152,1.3766,0.5374,0.0,0.0273,10
3615,152,1.3799,0.5875,0.0,0.0186,10
3628,152,1.3401,0.5466,0.0,0.021,10
3621,152,1.3646,0.5488,0.0,0.0244,10
3574,152,1.3454,0.521,0.0,0.0233,10
3525,152,1.3778,0.5514,0.0,0.0192,10
3606,152,1.3876,0.5553,0.0,0.0194,10
3603,152,1.3559,0.5493,0.0,0.0293,10
3590,152,1.4083,0.5538,0.0,0.0248,10
3612,152,1.3875,0.5428,0.0,0.0261,10
3579,152,1.406,0.5765,0.0,0.022,10
3656,152,1.3725,0.522,0.0,0.0256,10
3583,152,1.3941,0.5451,0.0,0.0195,10
3588,152,1.3144,0.5848,0.0,0.0279,10
3585,152,1.353,0.5334,0.0,0.0192,10
3542,152,1.3709,0.5537,0.0,0.0383,10
3630,152,1.3673,0.5201,0.0,0.0248,10
3533,152,1.4231,0.5451,0.0,0.0204,10
3628,152,1.3697,0.583,0.0,0.0251,10
3577,152,1.3455,0.5303,0.0,0.0269,10
3530,152,1.3825,0.6006,0.0,0.0207,10
3602,152,1.3404,0.5845,0.0,0.023,10
3557,152,1.3704,0.5637,0.0,0.0191,10
5305,152,1.4232,0.587,0.0,0.0296,10
3553,152,1.398,0.5129,0.0,0.0247,10
3611,152,1.3618,0.5448,0.0,0.0219,10
3641,152,1.4181,0.5194,0.0,0.0234,10
3588,152,1.3193,0.5529,0.0,0.0204,10
3572,152,1.3525,0.5379,0.0,0.0214,10
3561,152,1.3464,0.5979,0.0,0.0192,10
3681,152,1.3513,0.5528,0.0,0.0238,10
3564,152,1.3308,0.5931,0.0,0.019,10
3575,152,1.3728,0.5356,0.0,0.0268,10
3639,152,1.3992,0.5938,0.0,0.021,10
3612,152,1.3534,0.5449,0.0,0.0211,10
3615,152,1.3474,0.5393,0.0,0.019,10
3587,152,1.3616,0.534,0.0,0.027,10
3616,152,1.3556,0.5779,0.0,0.0224,10
3645,152,1.3616,0.5564,0.0,0.0196,10
3573,152,1.3499,0.5408,0.0,0.0215,10
3659,152,1.3386,0.5089,0.0,0.0226,10
3612,152,1.3802,0.5647,0.0,0.0269,10
3609,152,1.3319,0.555,0.0,0.0267,10
3637,152,1.3658,0.5424,0.0,0.024,10
3502,152,1.3809,0.5803,0.0,0.026,10
3478,152,1.3431,0.5549,0.0,0.0189,10
3541,152,1.3341,0.5674,0.0,0.0216,10
3526,152,1.316,0.5789,0.0,0.0312,10
3560,152,1.354,0.5717,0.0,0.0199,10
3474,152,1.3495,0.5846,0.0,0.0198,10
3445,152,1.3721,0.5428,0.0,0.0346,10
3539,152,1.4194,0.5845,0.0,0.0252,10
3476,152,1.3434,0.541,0.0,0.0226,10
3514,152,1.3989,0.5292,0.0,0.0183,10
3451,152,1.3317,0.528,0.0,0.0268,10
3493,152,1.3828,0.5138,0.0,0.0232,10
3459,152,1.4036,0.6046,0.0,0.023,10
3552,152,1.4076,0.5401,0.0,0.0235,10
3471,152,1.3936,0.605,0.0,0.0223,10
3459,152,1.3732,0.5481,0.0,0.0219,10
3530,152,1.3782,0.5618,0.0,0.0266,10
3474,152,1.3923,0.5312,0.0,0.024,10
3529,152,1.3267,0.5871,0.0,0.025,10
3498,152,1.3724,0.5156,0.0,0.0231,10
3447,152,1.3402,0.5575,0.0,0.0258,10
3459,152,1.3724,0.5995,0.0,0.0205,10
3510,152,1.3885,0.5766,0.0,0.02,10
3567,152,1.3597,0.5809,0.0,0.0194,10
3536,152,1.3444,0.5465,0.0,0.0221,10
3538,152,1.3883,0.5804,0.0,0.023,10
3492,152,1.3393,0.5589,0.0,0.0235,10
3527,152,1.3664,0.5857,0.0,0.0236,10
3449,152,1.343,0.562,0.0,0.018,10
3502,152,1.3502,0.5549,0.0,0.0239,10
3465,152,1.3829,0.5639,0.0,0.029,10
3638,152,1.4022,0.5485,0.0,0.025,10
3527,152,1.3413,0.5703,0.0,0.0264,10
3506,152,1.3406,0.5439,0.0,0.0257,10
3413,152,1.3358,0.5411,0.0,0.0229,10
3535,152,1.3673,0.5577,0.0,0.0255,10
3566,152,1.3509,0.5729,0.0,0.0261,10
3498,152,1.3473,0.6075,0.0,0.0198,10
3556,152,1.3345,0.5106,0.0,0.0271,10
3484,152,1.3621,0.5534,0.0,0.0239,10
3505,152,1.3671,0.5469,0.0,0.0192,10
3500,152,1.3131,0.5374,0.0,0.0192,10
3511,152,1.3693,0.524,0.0,0.0224,10
3454,152,1.3971,0.5903,0.0,0.022,10
3444,152,1.3826,0.542,0.0,0.0192,10
3515,152,1.3722,0.5579,0.0,0.0236,10
3525,152,1.4156,0.5473,0.0,0.02,10
3512,152,1.4011,0.5922,0.0,0.0215,10
3488,152,1.3548,0.5667,0.0,0.0201,10
3536,152,1.3635,0.5602,0.0,0.0209,10
3566,152,1.354,0.5176,0.0,0.024,10
3443,152,1.3537,0.5016,0.0,0.0183,10
3539,152,1.3412,0.5781,0.0,0.0237,10
3552,152,1.4145,0.5578,0.0,0.0257,10
3493,152,1.3501,0.6107,0.0,0.0201,10
3465,152,1.3356,0.5131,0.0,0.0217,10
3517,152,1.3765,0.5709,0.0,0.023,10
3473,152,1.3914,0.5064,0.0,0.0193,10
3525,152,1.3888,0.5777,0.0,0.027,10
3498,152,1.3502,0.5353,0.0,0.0224,10
3552,152,1.3471,0.5447,0.0,0.0227,10
3495,152,1.3305,0.5544,0.0,0.0198,10
3517,152,1.4038,0.5004,0.0,0.0183,10
3494,152,1.338,0.5955,0.0,0.0225,10
3527,152,1.3621,0.5716,0.0,0.0225,10
3481,152,1.3475,0.537,0.0,0.0198,10
3468,152,1.4171,0.5563,0.0,0.0188,10
3522,152,1.3637,0.5576,0.0,0.0182,10
3446,152,1.33,0.5213,0.0,0.026,10
5305,152,1.4201,0.556,0.0,0.0321,10
3472,152,1.3855,0.5355,0.0,0.0216,10
3515,152,1.3791,0.5818,0.0,0.0205,10
3490,152,1.3187,0.5683,0.0,0.021,10
3544,152,1.3605,0.5962,0.0,0.0277,10
3546,152,1.4061,0.573,0.0,0.0228,10
3535,152,1.3809,0.5562,0.0,0.0199,10
3520,152,1.3501,0.5151,0.0,0.0188,10
3513,152,1.3719,0.5578,0.0,0.0188,10
3437,152,1.4052,0.5501,0.0,0.0253,10
3516,152,1.3575,0.5441,0.0,0.0232,10
3510,152,1.3826,0.5634,0.0,0.0241,10
3463,152,1.3831,0.5523,0.0,0.0239,10
3497,152,1.3527,0.5361,0.0,0.019,10
3470,152,1.35,0.5309,0.0,0.0192,10
3444,152,1.3986,0.5695,0.0,0.0321,10
3517,152,1.3366,0.5737,0.0,0.0232,10
3597,152,1.3514,0.5359,0.0,0.0214,10
3478,152,1.3609,0.5757,0.0,0.0182,10
3507,152,1.3525,0.5346,0.0,0.0236,10
3525,152,1.3315,0.5108,0.0,0.022,10
18455,508,5.465,0.5332,0.0,0.1454,10
19461,508,5.6694,0.544,0.0,0.1389,10
7854,508,4.0263,0.5573,0.0,0.0678,10
708,508,2.145,0.5393,0.0,0.0216,10
5713,508,3.5136,0.5201,0.0,0.0601,10
28068,508,6.8672,0.5632,0.0,0.1898,10
27969,508,6.7368,0.5581,0.0,0.1807,10
21587,508,6.0464,0.5627,0.0,0.1385,10
24859,508,6.2376,0.5539,0.0,0.1632,10
22205,508,6.2634,0.571,0.0,0.1555,10
994,508,2.1999,0.5577,0.0,0.0147,10
26432,508,6.5046,0.5302,0.0,0.1685,10
23999,508,6.3291,0.582,0.0,0.1585,10
10954,508,4.4995,0.5663,0.0,0.0957,10
26580,508,6.8487,0.5424,0.0,0.1748,10
21521,508,5.7861,0.5641,0.0,0.1654,10
6426,508,3.5184,0.5793,0.0,0.0508,10
21045,508,5.985,0.5611,0.0,0.1479,10
17665,508,5.3379,0.583,0.0,0.1147,10
17897,508,5.4732,0.557,0.0,0.1177,10
10714,508,4.2953,0.5441,0.0,0.0831,10
15874,508,5.1554,0.5718,0.0,0.1263,10
21477,508,5.9271,0.5685,0.0,0.1771,10
19522,508,6.2754,0.5495,0.0,0.1389,10
8753,508,4.3009,0.5324,0.0,0.0701,10
7862,508,3.915,0.5074,0.0,0.0773,10
6817,508,3.7518,0.5239,0.0,0.0611,10
25834,508,6.2916,0.5439,0.0,0.1694,10
9367,508,4.1758,0.5515,0.0,0.0636,10
26292,508,6.4656,0.5554,0.0,0.1856,10
14059,508,4.8065,0.5907,0.0,0.0914,10
4593,508,3.3078,0.5613,0.0,0.0398,10
19171,508,5.7332,0.5578,0.0,0.1087,10
5611,508,3.5532,0.515,0.0,0.0657,10
2862,508,2.8633,0.5716,0.0,0.024,10
7494,508,3.9017,0.5321,0.0,0.0552,10
2849,508,2.9361,0.5264,0.0,0.0324,10
18123,508,5.6298,0.5675,0.0,0.1295,10
16248,508,5.4491,0.5624,0.0,0.1021,10
8549,508,4.0912,0.548,0.0,0.0702,10
5033,508,3.3673,0.5576,0.0,0.0666,10
22396,508,6.1529,0.5531,0.0,0.1559,10
11503,508,4.8446,0.5382,0.0,0.0897,10
14827,508,4.9932,0.5522,0.0,0.1103,10
17762,508,5.5134,0.5326,0.0,0.1396,10
23188,508,5.7425,0.5619,0.0,0.1705,10
11908,508,4.6181,0.5497,0.0,0.116,10
4415,508,3.2726,0.5578,0.0,0.0412,10
1972,508,2.6156,0.544,0.0,0.0411,10
17537,508,5.5891,0.5672,0.0,0.1349,10
20743,508,5.9665,0.5521,0.0,0.1528,10
27899,508,6.6788,0.5689,0.0,0.1982,10
26480,508,6.7645,0.5709,0.0,0.1835,10
429,508,1.9868,0.5486,0.0,0.0299,10
23695,508,6.1549,0.5643,0.0,0.1805,10
13542,508,4.9494,0.5519,0.0,0.0935,10
11153,508,4.6287,0.5529,0.0,0.0806,10
11450,508,4.6325,0.5519,0.0,0.0824,10
27758,508,6.5881,0.5714,0.0,0.1934,10
2671,508,2.9622,0.5156,0.0,0.0227,10
8307,508,3.934,0.5343,0.0,0.0578,10
2877,508,2.9012,0.5158,0.0,0.0346,10
11690,508,4.3751,0.5356,0.0,0.0871,10
10665,508,4.5969,0.5547,0.0,0.0924,10
21408,508,5.936,0.5912,0.0,0.1598,10
21127,508,5.8948,0.5672,0.0,0.1317,10
5095,508,3.3874,0.5396,0.0,0.0496,10
25070,508,6.3635,0.5396,0.0,0.199,10
8078,508,3.9596,0.5334,0.0,0.0615,10
21338,508,5.91,0.5265,0.0,0.1521,10
1365,508,2.355,0.5467,0.0,0.0142,10
316,508,1.888,0.5329,0.0,0.0146,10
8537,508,4.0833,0.5683,0.0,0.0497,10
19244,508,5.5516,0.5614,0.0,0.1411,10
20460,508,5.8615,0.5849,0.0,0.1419,10
28003,508,6.6409,0.559,0.0,0.1993,10
27358,508,6.6453,0.5515,0.0,0.2086,10
15173,508,5.0845,0.5321,0.0,0.0942,10
18252,508,5.4713,0.5686,0.0,0.1089,10
9132,508,4.0391,0.559,0.0,0.0853,10
27246,508,6.9453,0.5406,0.0,0.1642,10
8863,508,4.3347,0.5736,0.0,0.0727,10
27108,508,6.5778,0.5572,0.0,0.2027,10
22574,508,6.0785,0.5489,0.0,0.1619,10
6616,508,3.7409,0.5553,0.0,0.0514,10
9128,508,4.1369,0.5458,0.0,0.0849,10
3697,508,3.1854,0.543,0.0,0.0275,10
9698,508,4.2291,0.5357,0.0,0.0694,10
3498,508,3.0716,0.5523,0.0,0.0473,10
4830,508,3.3918,0.5331,0.0,0.053,10
18455,508,5.7684,0.569,0.0,0.1372,10
19461,508,5.6844,0.5601,0.0,0.1345,10
7854,508,3.9317,0.5672,0.0,0.0607,10
708,508,2.1241,0.5478,0.0,0.0141,10
5713,508,3.4638,0.513,0.0,0.0397,10
28068,508,6.5337,0.5477,0.0,0.1572,10
27969,508,6.7556,0.5771,0.0,0.2009,10
21587,508,5.786,0.5531,0.0,0.1547,10
24859,508,6.3522,0.5644,0.0,0.1545,10
22205,508,6.117,0.544,0.0,0.1239,10
994,508,2.2044,0.5672,0.0,0.0232,10
26432,508,6.4654,0.5354,0.0,0.1883,10
23999,508,5.9949,0.5825,0.0,0.1346,10
10954,508,4.603,0.5379,0.0,0.1016,10
26580,508,6.4518,0.5448,0.0,0.184,10
21521,508,5.7235,0.5333,0.0,0.1599,10
6426,508,3.8423,0.5361,0.0,0.0596,10
21045,508,5.8307,0.5394,0.0,0.1654,10
17665,508,5.3286,0.5568,0.0,0.1365,10
17897,508,5.5164,0.4946,0.0,0.1495,10
10714,508,4.3865,0.543,0.0,0.0702,10
15874,508,5.4433,0.5588,0.0,0.1135,10
21477,508,6.0693,0.5357,0.0,0.136,10
19522,508,5.5447,0.5569,0.0,0.1405,10
8753,508,4.1349,0.5647,0.0,0.0731,10
7862,508,4.1161,0.5838,0.0,0.0625,10
6817,508,3.724,0.5387,0.0,0.0522,10
25834,508,6.3963,0.528,0.0,0.1881,10
9367,508,4.1834,0.5534,0.0,0.0995,10
26292,508,6.5007,0.5465,0.0,0.1514,10
14059,508,4.9274,0.548,0.0,0.0838,10
4593,508,3.3378,0.5387,0.0,0.0386,10
19171,508,5.7116,0.5591,0.0,0.1374,10
5611,508,3.6434,0.5337,0.0,0.0641,10
2862,508,2.9505,0.5612,0.0,0.0368,10
7494,508,4.1011,0.5193,0.0,0.0667,10
2849,508,2.895,0.5445,0.0,0.0377,10
18123,508,5.6135,0.5768,0.0,0.1229,10
16248,508,5.2546,0.5477,0.0,0.1086,10
8549,508,3.9776,0.536,0.0,0.0726,10
5033,508,3.4592,0.532,0.0,0.051,10
22396,508,6.1766,0.5527,0.0,0.1564,10
11503,508,4.5975,0.5588,0.0,0.0926,10
14827,508,4.9565,0.5285,0.0,0.1095,10
17762,508,5.7762,0.581,0.0,0.1309,10
23188,508,5.9532,0.5393,0.0,0.1684,10
11908,508,4.5365,0.5521,0.0,0.0897,10
4415,508,3.2551,0.5213,0.0,0.0332,10
1972,508,2.6661,0.5384,0.0,0.0276,10
17537,508,5.4765,0.5819,0.0,0.1109,10
20743,508,5.8912,0.544,0.0,0.1706,10
27899,508,6.5705,0.5514,0.0,0.2487,10
26480,508,6.7762,0.5447,0.0,0.21,10
429,508,1.9539,0.527,0.0,0.0221,10
23695,508,6.0992,0.5425,0.0,0.1642,10
13542,508,4.8152,0.576,0.0,0.0888,10
11153,508,4.4944,0.5724,0.0,0.095,10
11450,508,4.6467,0.5623,0.0,0.0855,10
27758,508,6.6654,0.5695,0.0,0.1592,10
2671,508,2.8963,0.5178,0.0,0.0249,10
8307,508,4.0118,0.5532,0.0,0.0628,10
2877,508,2.8027,0.5271,0.0,0.0554,10
11690,508,4.5436,0.5393,0.0,0.105,10
10665,508,4.4489,0.5439,0.0,0.0903,10
21408,508,6.3211,0.571,0.0,0.1217,10
21127,508,5.9394,0.5777,0.0,0.1273,10
5095,508,3.5774,0.5222,0.0,0.0561,10
25070,508,6.4162,0.5519,0.0,0.1543,10
8078,508,3.994,0.5647,0.0,0.0791,10
21338,508,5.7815,0.5371,0.0,0.1517,10
1365,508,2.4244,0.5446,0.0,0.0274,10
316,508,1.8574,0.5518,0.0,0.0114,10
8537,508,4.1441,0.5763,0.0,0.0691,10
19244,508,5.7475,0.5851,0.0,0.1203,10
20460,508,6.1196,0.5771,0.0,0.1631,10
28003,508,6.8396,0.5488,0.0,0.1947,10
27358,508,6.399,0.5627,0.0,0.1821,10
15173,508,5.0374,0.5584,0.0,0.143,10
18252,508,5.6784,0.5509,0.0,0.1503,10
9132,508,4.2694,0.5236,0.0,0.0752,10
27246,508,6.8973,0.5704,0.0,0.2276,10
8863,508,4.375,0.5462,0.0,0.0801,10
27108,508,6.4706,0.5857,0.0,0.178,10
22574,508,5.981,0.5683,0.0,0.1508,10
6616,508,3.615,0.5381,0.0,0.0656,10
9128,508,3.9361,0.5479,0.0,0.0744,10
3697,508,3.215,0.5679,0.0,0.039,10
9698,508,4.4423,0.5556,0.0,0.075,10
3498,508,2.9981,0.5349,0.0,0.0399,10
4830,508,3.3502,0.548,0.0,0.046,10
15870,508,5.0452,0.5261,0.0,0.1272,10
16277,508,5.2785,0.5466,0.0,0.1233,10
12068,508,4.9354,0.5562,0.0,0.086,10
9481,508,4.3314,0.56,0.0,0.0905,10
11247,508,4.4742,0.566,0.0,0.0816,10
19090,508,5.8502,0.5519,0.0,0.129,10
19251,508,5.8685,0.5516,0.0,0.1331,10
16929,508,5.3592,0.5357,0.0,0.1036,10
18188,508,5.3326,0.579,0.0,0.1327,10
17256,508,5.4513,0.5676,0.0,0.1043,10
9605,508,4.318,0.5602,0.0,0.0782,10
18478,508,5.5564,0.5429,0.0,0.1342,10
17860,508,5.7025,0.5869,0.0,0.1234,10
13083,508,4.8098,0.5759,0.0,0.1061,10
18734,508,5.6925,0.5742,0.0,0.1291,10
16750,508,5.3199,0.5714,0.0,0.1173,10
11659,508,4.4533,0.5711,0.0,0.0933,10
16691,508,5.4768,0.5493,0.0,0.1176,10
15497,508,5.3037,0.5733,0.0,0.0946,10
15611,508,4.9904,0.5309,0.0,0.1163,10
13062,508,4.6438,0.5414,0.0,0.1178,10
14768,508,5.0387,0.566,0.0,0.112,10
16970,508,5.3224,0.5621,0.0,0.1124,10
16198,508,4.945,0.5587,0.0,0.1053,10
12296,508,4.7963,0.5546,0.0,0.1007,10
12133,508,4.793,0.558,0.0,0.0798,10
11757,508,4.6023,0.539,0.0,0.082,10
18503,508,5.6388,0.536,0.0,0.1383,10
12530,508,4.7773,0.5676,0.0,0.125,10
18599,508,5.8893,0.5803,0.0,0.1454,10
14334,508,5.0924,0.5309,0.0,0.1174,10
11053,508,4.384,0.5512,0.0,0.0882,10
16033,508,5.0981,0.5158,0.0,0.1309,10
11406,508,4.4624,0.5338,0.0,0.0718,10
10291,508,4.5812,0.5612,0.0,0.0818,10
12002,508,4.583,0.5477,0.0,0.0994,10
10247,508,4.4739,0.5715,0.0,0.0891,10
15716,508,5.153,0.5742,0.0,0.124,10
14913,508,5.1165,0.5779,0.0,0.1152,10
12251,508,4.9105,0.5383,0.0,0.079,10
11113,508,4.6494,0.5563,0.0,0.09,10
17158,508,5.4986,0.5615,0.0,0.1387,10
