Number of features,Number of samples,Execution time,Fitness,Train score,Number of clusters,Algorithm,Scoring method
6,526,0.0745,-0.5758,0.0,2,1,2
42,526,0.0743,-0.5743,0.0,2,1,2
53,526,0.0694,-0.5815,0.0,2,1,2
7772,508,0.1399,0.5089,0.0,2,2,1
20,526,0.0642,-0.5814,0.0,2,1,2
14,526,0.0721,-0.5812,0.0,2,1,2
136,1068,0.1027,-0.7799,0.0,2,1,2
67,526,0.0643,-0.5814,0.0,2,1,2
30,526,0.0587,-0.5809,0.0,2,1,2
21,526,0.0643,-0.5806,0.0,2,1,2
31,526,0.1195,-0.5801,0.0,2,1,2
4756,150,0.1422,-2.6558,0.0,2,1,2
7,526,0.0649,-0.5788,0.0,2,1,2
3462,510,0.2932,-1.2045,0.0,2,1,2
6,526,0.064,-0.5815,0.0,2,1,2
53,526,0.0757,-0.5814,0.0,2,1,2
686,150,0.0655,-2.6591,0.0,2,1,2
258,158,0.0499,-0.3153,0.0,2,1,2
228,403,0.0706,-2.3259,0.0,2,1,2
1112,510,0.1466,-1.1799,0.0,2,1,2
284,1068,0.1413,-0.7775,0.0,2,1,2
116,582,0.0741,-1.085,0.0,2,1,2
22,526,0.0701,-0.5813,0.0,2,1,2
126,582,0.0778,-1.0887,0.0,2,1,2
3914,508,0.116,0.5089,0.0,2,2,1
231,158,0.0527,-0.3138,0.0,2,1,2
53,526,0.0591,-0.5804,0.0,2,1,2
8,526,0.0631,-0.5729,0.0,2,1,2
44,526,0.0629,-0.5813,0.0,2,1,2
1047,150,0.0777,-2.6596,0.0,2,1,2
7,526,0.0657,-0.5733,0.0,2,1,2
84,582,0.0764,-1.0838,0.0,2,1,2
6595,508,0.1314,0.5089,0.0,2,2,1
894,582,0.1806,-1.0887,0.0,2,1,2
50,526,0.0598,-0.5814,0.0,2,1,2
1036,510,0.134,-1.2034,0.0,2,1,2
605,510,0.1148,-1.1647,0.0,2,1,2
10,526,0.0704,-0.5688,0.0,2,1,2
10,100,0.0764,-0.2862,0.0,2,1,2
2207,403,0.1719,-2.3163,0.0,2,1,2
328,158,0.0546,-0.3188,0.0,2,1,2
1227,150,0.078,-2.6568,0.0,2,1,2
14,526,0.0628,-0.5814,0.0,2,1,2
5,526,0.0627,-0.5807,0.0,2,1,2
869,510,0.1299,-1.2041,0.0,2,1,2
3037,508,0.1654,0.5026,0.0,2,2,1
3511,510,0.3608,-1.2038,0.0,2,1,2
49,158,0.0474,0.6926,0.0,2,1,1
13,526,0.0698,-0.573,0.0,2,1,2
2102,510,0.2223,-1.2052,0.0,2,1,2
114,526,0.0707,-0.5813,0.0,2,1,2
14,526,0.0647,-0.5776,0.0,2,1,2
20,526,0.0773,-0.5797,0.0,2,1,2
18,526,0.0669,-0.5722,0.0,2,1,2
101,158,0.0472,-0.3189,0.0,2,1,2
962,150,0.0943,-2.6589,0.0,2,1,2
204,582,0.0954,-1.0829,0.0,2,1,2
70,158,0.047,0.6795,0.0,2,1,1
111,526,0.0704,-0.5799,0.0,2,1,2
10,526,0.0682,-0.5678,0.0,2,1,2
210,158,0.0473,-0.3125,0.0,2,1,2
594,510,0.1124,-1.1705,0.0,2,1,2
661,150,0.0735,-2.6584,0.0,2,1,2
279,158,0.0489,-0.318,0.0,2,1,2
11496,508,0.1579,0.5089,0.0,2,2,1
6956,508,0.1334,0.5089,0.0,2,2,1
100,582,0.0742,-1.086,0.0,2,1,2
61,510,0.0792,-1.2244,0.0,2,1,2
612,510,0.1213,-1.2001,0.0,2,1,2
22,526,0.0735,-0.5815,0.0,2,1,2
32,526,0.0727,-0.5812,0.0,2,1,2
7,100,0.0443,-0.3064,0.0,2,1,2
1141,150,0.0783,-2.6564,0.0,2,1,2
163,526,0.0736,-0.5812,0.0,2,1,2
5116,582,0.6779,-1.0887,0.0,2,1,2
793,150,0.0654,-2.651,0.0,2,1,2
3,526,0.0564,-0.5796,0.0,2,1,2
11,526,0.0646,-0.5787,0.0,2,1,2
152,526,0.0761,-0.5815,0.0,2,1,2
6885,508,0.13,0.5089,0.0,2,2,1
7919,510,0.6276,-1.2052,0.0,2,1,2
3416,582,0.4037,-1.0887,0.0,2,1,2
5,100,0.0464,-0.3031,0.0,2,1,2
92,526,0.0676,-0.5814,0.0,2,1,2
13,526,0.0617,-0.581,0.0,2,1,2
6067,508,0.1253,0.5089,0.0,2,2,1
992,150,0.0802,-2.6554,0.0,2,1,2
92,158,0.0459,-0.3168,0.0,2,1,2
512,510,0.1093,-1.1708,0.0,2,1,2
10828,508,0.1584,0.5089,0.0,2,2,1
12069,508,0.1635,0.5089,0.0,2,2,1
60,526,0.0682,-0.5815,0.0,2,1,2
372,158,0.0504,-0.3188,0.0,2,1,2
20,526,0.0691,-0.5766,0.0,2,1,2
4637,582,0.4217,-1.0887,0.0,2,1,2
817,582,0.121,-1.0887,0.0,2,1,2
27,526,0.0754,-0.5788,0.0,2,1,2
12839,508,0.1688,0.5089,0.0,2,2,1
5811,1068,1.1449,-0.7807,0.0,2,1,2
762,150,0.0739,-2.6576,0.0,2,1,2
1879,403,0.2171,-2.3133,0.0,2,1,2
13,526,0.0592,-0.58,0.0,2,1,2
16,526,0.0642,-0.5749,0.0,2,1,2
113,158,0.0461,-0.3189,0.0,2,1,2
2404,150,0.1092,-2.657,0.0,2,1,2
20,526,0.0626,-0.5774,0.0,2,1,2
952,150,0.0707,-2.6506,0.0,2,1,2
11713,150,0.2958,-2.6588,0.0,2,1,2
8230,508,0.1414,0.5089,0.0,2,2,1
7805,508,0.1363,0.5089,0.0,2,2,1
5131,510,0.5189,-1.2045,0.0,2,1,2
8913,403,0.7067,-2.3149,0.0,2,1,2
3619,150,0.1195,-2.6537,0.0,2,1,2
36,526,0.0673,-0.5798,0.0,2,1,2
2269,150,0.1079,-2.6588,0.0,2,1,2
49,158,0.0444,0.7304,0.0,2,1,1
20,526,0.068,-0.5724,0.0,2,1,2
10437,508,0.161,0.5089,0.0,2,2,1
13965,508,0.1748,0.5089,0.0,2,2,1
12,526,0.0697,-0.5729,0.0,2,1,2
81,526,0.0652,-0.5814,0.0,2,1,2
73,158,0.0421,-0.3186,0.0,2,1,2
325,158,0.0496,-0.3181,0.0,2,1,2
6657,582,0.9112,-1.0887,0.0,2,1,2
535,510,0.1141,-1.1432,0.0,2,1,2
36,526,0.0641,-0.5813,0.0,2,1,2
33,526,0.0671,-0.581,0.0,2,1,2
63,526,0.0641,-0.5815,0.0,2,1,2
57,526,0.0613,-0.5815,0.0,2,1,2
131,158,0.0462,0.6483,0.0,2,1,1
3967,510,0.3491,-1.2038,0.0,2,1,2
209,582,0.0861,-1.0828,0.0,2,1,2
484,510,0.1038,-1.172,0.0,2,1,2
6072,508,0.1286,0.5089,0.0,2,2,1
40,526,0.1107,-0.5808,0.0,2,1,2
9,100,0.0573,-0.2837,0.0,2,1,2
274,510,0.0901,-1.1478,0.0,2,1,2
10632,508,0.1602,0.5089,0.0,2,2,1
10145,508,0.1573,0.5089,0.0,2,2,1
80,510,0.0785,-1.203,0.0,2,1,2
917,1068,0.2656,-0.7807,0.0,2,1,2
1653,510,0.1964,-1.1997,0.0,2,1,2
23,526,0.0731,-0.5813,0.0,2,1,2
57,526,0.0656,-0.5808,0.0,2,1,2
16,526,0.0604,-0.5812,0.0,2,1,2
1405,510,0.1716,-1.2043,0.0,2,1,2
1054,582,0.164,-1.0887,0.0,2,1,2
1375,510,0.1873,-1.2016,0.0,2,1,2
69,526,0.0616,-0.5814,0.0,2,1,2
174,1068,0.1094,-0.7808,0.0,2,1,2
9143,150,0.2357,-2.6569,0.0,2,1,2
3976,150,0.1307,-2.6581,0.0,2,1,2
16,526,0.065,-0.5792,0.0,2,1,2
4115,508,0.113,0.5089,0.0,2,2,1
830,150,0.0791,-2.6594,0.0,2,1,2
50,526,0.0607,-0.5814,0.0,2,1,2
1369,510,0.1799,-1.2057,0.0,2,1,2
606,582,0.1167,-1.0886,0.0,2,1,2
64,510,0.0863,-1.2223,0.0,2,1,2
6617,508,0.1319,0.5089,0.0,2,2,1
19,526,0.062,-0.5796,0.0,2,1,2
536,510,0.1215,-1.1991,0.0,2,1,2
3846,510,0.3088,-1.2023,0.0,2,1,2
63,526,0.069,-0.581,0.0,2,1,2
818,510,0.1199,-1.2041,0.0,2,1,2
9859,508,0.1519,0.5089,0.0,2,2,1
37,526,0.0704,-0.5771,0.0,2,1,2
73,158,0.0454,0.6206,0.0,2,1,1
4203,582,0.4539,-1.0887,0.0,2,1,2
10557,508,0.1555,0.5089,0.0,2,2,1
769,1068,0.2729,-0.7805,0.0,2,1,2
130,510,0.0838,-1.2007,0.0,2,1,2
2612,403,0.231,-2.3152,0.0,2,1,2
9,526,0.0649,-0.5718,0.0,2,1,2
141,582,0.0852,-1.081,0.0,2,1,2
8,526,0.0657,-0.5798,0.0,2,1,2
86,526,0.07,-0.5811,0.0,2,1,2
3848,150,0.1252,-2.6573,0.0,2,1,2
5158,508,0.1197,0.5089,0.0,2,2,1
13280,508,0.178,0.5174,0.0,2,2,1
8,526,0.0747,-0.57,0.0,2,1,2
99,526,0.0638,-0.5814,0.0,2,1,2
25,526,0.0715,-0.5759,0.0,2,1,2
40,510,0.0782,-1.2238,0.0,2,1,2
13,526,0.0621,-0.5724,0.0,2,1,2
160,158,0.0514,-0.3181,0.0,2,1,2
13,526,0.0599,-0.5776,0.0,2,1,2
82,100,0.0421,-0.3056,0.0,2,1,2
834,150,0.0858,-2.6575,0.0,2,1,2
1379,403,0.1492,-2.3259,0.0,2,1,2
57,158,0.0461,0.5334,0.0,2,1,1
374,403,0.0814,-2.3259,0.0,2,1,2
1701,582,0.233,-1.0887,0.0,2,1,2
688,150,0.065,-2.6586,0.0,2,1,2
8,526,0.0691,-0.5728,0.0,2,1,2
61,526,0.0674,-0.5812,0.0,2,1,2
26,526,0.0676,-0.5803,0.0,2,1,2
12668,508,0.1741,0.5174,0.0,2,2,1
230,158,0.049,-0.3175,0.0,2,1,2
38,526,0.063,-0.5814,0.0,2,1,2
1593,150,0.0882,-2.6584,0.0,2,1,2
32,526,0.0622,-0.5814,0.0,2,1,2
31,526,0.0622,-0.5815,0.0,2,1,2
149,1068,0.1175,-0.7797,0.0,2,1,2
1159,150,0.0705,-2.6558,0.0,2,1,2
25,526,0.0614,-0.5813,0.0,2,1,2
57,158,0.0475,0.6969,0.0,2,1,1
1868,150,0.0977,-2.6601,0.0,2,1,2
3435,582,0.4185,-1.0887,0.0,2,1,2
89,526,0.0634,-0.5814,0.0,2,1,2
48,526,0.0697,-0.5773,0.0,2,1,2
447,158,0.0516,-0.3174,0.0,2,1,2
834,150,0.0701,-2.6574,0.0,2,1,2
192,510,0.0832,-1.1676,0.0,2,1,2
55,526,0.0666,-0.5813,0.0,2,1,2
2610,150,0.1066,-2.6558,0.0,2,1,2
8862,510,0.616,-1.2033,0.0,2,1,2
96,582,0.0813,-1.0812,0.0,2,1,2
594,510,0.1092,-1.1593,0.0,2,1,2
13205,150,0.3258,-2.6588,0.0,2,1,2
29,526,0.0929,-0.5769,0.0,2,1,2
8493,150,0.231,-2.648,0.0,2,1,2
46,510,0.0792,-1.212,0.0,2,1,2
244,158,0.0476,-0.313,0.0,2,1,2
5671,508,0.1272,0.5174,0.0,2,2,1
13257,508,0.1756,0.5174,0.0,2,2,1
21,100,0.0535,-0.2862,0.0,2,1,2
41,526,0.0601,-0.5812,0.0,2,1,2
475,510,0.1027,-1.1721,0.0,2,1,2
696,150,0.0682,-2.6579,0.0,2,1,2
332,510,0.0987,-1.1499,0.0,2,1,2
5145,508,0.1254,0.5174,0.0,2,2,1
4,526,0.0556,-0.5815,0.0,2,1,2
28,100,0.0412,-0.3118,0.0,2,1,2
1410,1068,0.3382,-0.7806,0.0,2,1,2
28,526,0.0547,-0.5814,0.0,2,1,2
9,526,0.0673,-0.5764,0.0,2,1,2
117,510,0.072,-1.2024,0.0,2,1,2
47,526,0.0657,-0.581,0.0,2,1,2
409,158,0.0518,0.6279,0.0,2,1,1
15,526,0.063,-0.5792,0.0,2,1,2
81,526,0.0627,-0.5815,0.0,2,1,2
11041,508,0.1649,0.5174,0.0,2,2,1
1810,150,0.0989,-2.6584,0.0,2,1,2
143,510,0.0724,-1.2005,0.0,2,1,2
10,526,0.066,-0.5785,0.0,2,1,2
15,100,0.0465,-0.303,0.0,2,1,2
12,100,0.0474,-0.3117,0.0,2,1,2
11242,508,0.1666,0.5174,0.0,2,2,1
8,526,0.0761,-0.5732,0.0,2,1,2
4925,510,0.3829,-1.1996,0.0,2,1,2
88,526,0.0681,-0.5813,0.0,2,1,2
46,526,0.0739,-0.5814,0.0,2,1,2
65,526,0.0626,-0.5815,0.0,2,1,2
517,158,0.0527,-0.3169,0.0,2,1,2
27,526,0.0658,-0.5813,0.0,2,1,2
139,158,0.0457,-0.3181,0.0,2,1,2
385,510,0.0977,-1.1942,0.0,2,1,2
60,526,0.0674,-0.5801,0.0,2,1,2
8271,508,0.1461,0.5174,0.0,2,2,1
11598,508,0.1672,0.5174,0.0,2,2,1
20,526,0.0877,-0.5668,0.0,2,1,2
16,526,0.0568,-0.5735,0.0,2,1,2
283,158,0.0513,-0.3182,0.0,2,1,2
27,526,0.0617,-0.5813,0.0,2,1,2
11321,508,0.1678,0.5174,0.0,2,2,1
11801,508,0.1661,0.5174,0.0,2,2,1
121,526,0.0654,-0.5814,0.0,2,1,2
26,526,0.0588,-0.5787,0.0,2,1,2
61,526,0.0657,-0.5806,0.0,2,1,2
15,526,0.0607,-0.5742,0.0,2,1,2
301,582,0.116,-1.0887,0.0,2,1,2
667,510,0.1227,-1.2006,0.0,2,1,2
93,510,0.0792,-1.2218,0.0,2,1,2
1209,403,0.1822,-2.3251,0.0,2,1,2
9,526,0.0673,-0.5765,0.0,2,1,2
28,526,0.0698,-0.5814,0.0,2,1,2
30,526,0.0733,-0.5795,0.0,2,1,2
615,510,0.1343,-1.1794,0.0,2,1,2
21,526,0.0629,-0.5786,0.0,2,1,2
2348,510,0.2604,-1.2,0.0,2,1,2
66,526,0.062,-0.5811,0.0,2,1,2
2036,510,0.2584,-1.2015,0.0,2,1,2
1894,150,0.0927,-2.659,0.0,2,1,2
34,526,0.072,-0.5814,0.0,2,1,2
12861,508,0.1758,0.5174,0.0,2,2,1
34,526,0.0671,-0.5813,0.0,2,1,2
179,158,0.0479,-0.3188,0.0,2,1,2
6286,510,0.5114,-1.2045,0.0,2,1,2
617,150,0.0684,-2.6521,0.0,2,1,2
278,510,0.1061,-1.1376,0.0,2,1,2
208,1068,0.12,-0.7788,0.0,2,1,2
808,150,0.0714,-2.6578,0.0,2,1,2
21,526,0.0645,-0.5814,0.0,2,1,2
8,526,0.0735,-0.5735,0.0,2,1,2
169,526,0.0793,-0.5814,0.0,2,1,2
23,526,0.0805,-0.5754,0.0,2,1,2
7401,508,0.141,0.5174,0.0,2,2,1
1919,150,0.0996,-2.6588,0.0,2,1,2
10,526,0.0646,-0.5789,0.0,2,1,2
3100,1068,0.9172,-0.7807,0.0,2,1,2
1246,150,0.0828,-2.6568,0.0,2,1,2
106,582,0.0898,-1.0832,0.0,2,1,2
34,158,0.0471,0.665,0.0,2,1,1
459,403,0.0879,-2.3259,0.0,2,1,2
326,158,0.0474,0.5734,0.0,2,1,1
497,510,0.0952,-1.1702,0.0,2,1,2
606,510,0.1231,-1.141,0.0,2,1,2
90,526,0.0628,-0.5814,0.0,2,1,2
3,526,0.064,-0.5798,0.0,2,1,2
7,526,0.0816,-0.5801,0.0,2,1,2
20,526,0.0667,-0.5811,0.0,2,1,2
8,526,0.068,-0.5803,0.0,2,1,2
11086,508,0.1661,0.5174,0.0,2,2,1
27,526,0.0621,-0.5814,0.0,2,1,2
21,526,0.0666,-0.5793,0.0,2,1,2
6901,508,0.1378,0.5174,0.0,2,2,1
29,526,0.082,-0.5805,0.0,2,1,2
2140,508,0.0878,0.4999,0.0,2,2,1
133,158,0.0501,0.6286,0.0,2,1,1
192,1068,0.1341,-0.7789,0.0,2,1,2
29,526,0.0679,-0.5815,0.0,2,1,2
75,1068,0.1137,-0.7805,0.0,2,1,2
1813,403,0.1958,-2.313,0.0,2,1,2
3120,508,0.1674,0.5026,0.0,2,2,1
2832,510,0.2518,-1.2023,0.0,2,1,2
127,582,0.0795,-1.0847,0.0,2,1,2
8954,508,0.1605,0.5174,0.0,2,2,1
119,158,0.0485,-0.3058,0.0,2,1,2
95,526,0.0716,-0.5815,0.0,2,1,2
22,526,0.0684,-0.5815,0.0,2,1,2
10408,508,0.1597,0.5174,0.0,2,2,1
439,1068,0.2096,-0.7806,0.0,2,1,2
98,526,0.0657,-0.5812,0.0,2,1,2
10208,508,0.1601,0.5174,0.0,2,2,1
5,526,0.0588,-0.5793,0.0,2,1,2
981,510,0.1257,-1.1733,0.0,2,1,2
6288,508,0.1344,0.5174,0.0,2,2,1
4294,508,0.1197,0.5174,0.0,2,2,1
589,510,0.1077,-1.1588,0.0,2,1,2
2081,508,0.1609,0.5027,0.0,2,2,1
9979,508,0.1569,0.5174,0.0,2,2,1
156,1068,0.1201,-0.7802,0.0,2,1,2
694,150,0.0689,-2.66,0.0,2,1,2
64,526,0.069,-0.5813,0.0,2,1,2
300,1068,0.1673,-0.7806,0.0,2,1,2
21,526,0.0646,-0.5804,0.0,2,1,2
7935,508,0.1427,0.5174,0.0,2,2,1
25,526,0.0662,-0.5815,0.0,2,1,2
112,158,0.0481,0.6708,0.0,2,1,1
9997,508,0.1576,0.5174,0.0,2,2,1
891,150,0.0726,-2.648,0.0,2,1,2
1096,510,0.1491,-1.204,0.0,2,1,2
6,526,0.0562,-0.5811,0.0,2,1,2
121,526,0.0609,-0.5814,0.0,2,1,2
41,526,0.0639,-0.5813,0.0,2,1,2
311,158,0.0506,-0.3183,0.0,2,1,2
328,158,0.0534,-0.3188,0.0,2,1,2
10418,508,0.158,0.5174,0.0,2,2,1
679,150,0.0737,-2.6582,0.0,2,1,2
11895,508,0.171,0.5174,0.0,2,2,1
2135,510,0.2204,-1.203,0.0,2,1,2
159,158,0.047,-0.3048,0.0,2,1,2
12929,508,0.1759,0.5174,0.0,2,2,1
29,526,0.063,-0.5815,0.0,2,1,2
506,150,0.0766,-2.6574,0.0,2,1,2
38,526,0.0649,-0.5811,0.0,2,1,2
671,582,0.1399,-1.0887,0.0,2,1,2
4331,508,0.1185,0.5174,0.0,2,2,1
28,526,0.0655,-0.5811,0.0,2,1,2
7348,510,0.5889,-1.2019,0.0,2,1,2
1069,1068,0.3103,-0.7806,0.0,2,1,2
7,100,0.0423,-0.3122,0.0,2,1,2
5,526,0.0597,-0.5703,0.0,2,1,2
1290,582,0.2019,-1.0887,0.0,2,1,2
7,526,0.0649,-0.5788,0.0,2,1,2
1,526,0.0574,-0.5771,0.0,2,1,2
1041,150,0.0736,-2.6566,0.0,2,1,2
6786,508,0.1311,0.5089,0.0,2,2,1
749,510,0.1273,-1.1699,0.0,2,1,2
159,1068,0.1146,-0.7785,0.0,2,1,2
11,100,0.0497,-0.3028,0.0,2,1,2
47,526,0.0657,-0.5814,0.0,2,1,2
25,526,0.0662,-0.5814,0.0,2,1,2
15,526,0.061,-0.5797,0.0,2,1,2
52,526,0.0705,-0.5814,0.0,2,1,2
275,158,0.0516,-0.3175,0.0,2,1,2
1016,150,0.0724,-2.6574,0.0,2,1,2
61,510,0.0741,-1.2201,0.0,2,1,2
671,150,0.0711,-2.6579,0.0,2,1,2
12993,150,0.328,-2.648,0.0,2,1,2
9,100,0.0531,-0.2722,0.0,2,1,2
691,510,0.1081,-1.1621,0.0,2,1,2
72,158,0.0499,0.4891,0.0,2,1,1
2145,510,0.2694,-1.2045,0.0,2,1,2
426,510,0.1134,-1.1532,0.0,2,1,2
62,526,0.0716,-0.5814,0.0,2,1,2
21,526,0.0573,-0.5807,0.0,2,1,2
6985,508,0.1302,0.5089,0.0,2,2,1
9,526,0.0634,-0.5801,0.0,2,1,2
12,526,0.0597,-0.5726,0.0,2,1,2
20,526,0.0644,-0.5725,0.0,2,1,2
38,526,0.0631,-0.5813,0.0,2,1,2
3712,508,0.1095,0.5089,0.0,2,2,1
624,150,0.0687,-2.6588,0.0,2,1,2
3843,510,0.3768,-1.2046,0.0,2,1,2
3437,508,0.1103,0.5089,0.0,2,2,1
3813,508,0.1128,0.5089,0.0,2,2,1
4972,508,0.1178,0.5089,0.0,2,2,1
73,526,0.0594,-0.5813,0.0,2,1,2
335,510,0.1022,-1.1529,0.0,2,1,2
25,526,0.0634,-0.5767,0.0,2,1,2
269,158,0.05,-0.3188,0.0,2,1,2
9,526,0.0657,-0.5739,0.0,2,1,2
67,526,0.0613,-0.5811,0.0,2,1,2
451,1068,0.1707,-0.7804,0.0,2,1,2
100,158,0.0466,-0.3189,0.0,2,1,2
156,158,0.0485,-0.3179,0.0,2,1,2
64,526,0.0742,-0.5799,0.0,2,1,2
0,508,-1.0,-inf,-inf,2,2,1
5487,1068,1.2192,-0.7807,0.0,2,1,2
25,526,0.0664,-0.5794,0.0,2,1,2
105,158,0.0451,0.6483,0.0,2,1,1
64,526,0.0688,-0.5803,0.0,2,1,2
8,526,0.0711,-0.5769,0.0,2,1,2
55,158,0.0553,0.6715,0.0,2,1,1
2470,403,0.1813,-2.3259,0.0,2,1,2
973,150,0.0782,-2.6581,0.0,2,1,2
961,150,0.0716,-2.657,0.0,2,1,2
206,158,0.05,0.4855,0.0,2,1,1
59,526,0.0969,-0.58,0.0,2,1,2
62,526,0.09,-0.5814,0.0,2,1,2
12920,150,0.2686,-2.648,0.0,2,1,2
29,526,0.0648,-0.5809,0.0,2,1,2
605,403,0.0896,-2.3259,0.0,2,1,2
4343,1068,0.9039,-0.7807,0.0,2,1,2
10,526,0.0556,-0.5813,0.0,2,1,2
13,526,0.0792,-0.5815,0.0,2,1,2
10,526,0.0573,-0.5768,0.0,2,1,2
217,1068,0.1347,-0.7805,0.0,2,1,2
54,526,0.0635,-0.5809,0.0,2,1,2
251,1068,0.1425,-0.7786,0.0,2,1,2
39,526,0.0625,-0.5815,0.0,2,1,2
201,158,0.0456,0.5196,0.0,2,1,1
18,526,0.0615,-0.5786,0.0,2,1,2
94,158,0.0463,0.6054,0.0,2,1,1
370,582,0.1061,-1.0886,0.0,2,1,2
213,1068,0.1365,-0.7797,0.0,2,1,2
161,582,0.0945,-1.0844,0.0,2,1,2
1853,510,0.1953,-1.2029,0.0,2,1,2
5214,510,0.4493,-1.2041,0.0,2,1,2
45,526,0.0632,-0.5813,0.0,2,1,2
90,526,0.0726,-0.5815,0.0,2,1,2
165,526,0.0703,-0.5814,0.0,2,1,2
307,510,0.0982,-1.1152,0.0,2,1,2
1772,150,0.1005,-2.6588,0.0,2,1,2
7342,508,0.1352,0.5089,0.0,2,2,1
104,582,0.0772,-1.0826,0.0,2,1,2
17,526,0.064,-0.5795,0.0,2,1,2
10,526,0.0608,-0.5809,0.0,2,1,2
56,158,0.0462,0.6352,0.0,2,1,1
5162,508,0.1306,0.5089,0.0,2,2,1
9,526,0.0629,-0.58,0.0,2,1,2
54,526,0.0631,-0.5812,0.0,2,1,2
43,526,0.0659,-0.5814,0.0,2,1,2
110,158,0.0496,0.6781,0.0,2,1,1
6261,508,0.1286,0.5089,0.0,2,2,1
0,508,-1.0,-inf,-inf,2,2,1
407,510,0.1266,-1.1453,0.0,2,1,2
92,526,0.0676,-0.5809,0.0,2,1,2
36,526,0.0657,-0.5813,0.0,2,1,2
145,582,0.0886,-1.0869,0.0,2,1,2
49,100,0.0472,-0.3001,0.0,2,1,2
3,526,0.0564,-0.5796,0.0,2,1,2
79,526,0.0579,-0.5815,0.0,2,1,2
723,510,0.1173,-1.2028,0.0,2,1,2
40,100,0.0469,-0.3065,0.0,2,1,2
0,508,-1.0,-inf,-inf,2,2,1
0,508,-1.0,-inf,-inf,2,2,1
27,526,0.0646,-0.5766,0.0,2,1,2
21,526,0.0657,-0.5804,0.0,2,1,2
236,403,0.0698,-2.3259,0.0,2,1,2
338,582,0.1168,-1.0886,0.0,2,1,2
4399,508,0.1146,0.5089,0.0,2,2,1
3708,508,0.1089,0.5089,0.0,2,2,1
40,526,0.0593,-0.5815,0.0,2,1,2
19,526,0.0635,-0.5762,0.0,2,1,2
1085,150,0.0799,-2.6547,0.0,2,1,2
89,526,0.0587,-0.5815,0.0,2,1,2
1127,510,0.1578,-1.2052,0.0,2,1,2
3246,510,0.3521,-1.205,0.0,2,1,2
34,526,0.0697,-0.5766,0.0,2,1,2
13,526,0.0698,-0.573,0.0,2,1,2
675,150,0.0722,-2.6575,0.0,2,1,2
361,510,0.0934,-1.1514,0.0,2,1,2
7639,510,0.727,-1.2024,0.0,2,1,2
85,526,0.0726,-0.5782,0.0,2,1,2
203,158,0.0531,0.4985,0.0,2,1,1
7279,508,0.133,0.5089,0.0,2,2,1
130,158,0.0511,-0.3179,0.0,2,1,2
0,508,-1.0,-inf,-inf,2,2,1
8472,510,0.6994,-1.2035,0.0,2,1,2
31,526,0.0676,-0.5753,0.0,2,1,2
190,158,0.0485,-0.3156,0.0,2,1,2
263,510,0.0891,-1.1392,0.0,2,1,2
904,1068,0.242,-0.7802,0.0,2,1,2
39,510,0.0719,-1.2237,0.0,2,1,2
21,526,0.0666,-0.5793,0.0,2,1,2
8,526,0.0669,-0.5812,0.0,2,1,2
7370,508,0.1342,0.5089,0.0,2,2,1
1158,510,0.1513,-1.1714,0.0,2,1,2
105,158,0.044,0.6468,0.0,2,1,1
579,510,0.0982,-1.1482,0.0,2,1,2
254,158,0.0521,0.6294,0.0,2,1,1
97,158,0.0466,0.6308,0.0,2,1,1
489,403,0.0789,-2.3259,0.0,2,1,2
32,526,0.0731,-0.5809,0.0,2,1,2
31,526,0.0607,-0.5748,0.0,2,1,2
80,526,0.064,-0.5812,0.0,2,1,2
231,1068,0.1286,-0.7794,0.0,2,1,2
6192,508,0.129,0.5089,0.0,2,2,1
66,526,0.0669,-0.5814,0.0,2,1,2
6136,508,0.1234,0.5089,0.0,2,2,1
32,526,0.0601,-0.5815,0.0,2,1,2
16,526,0.1159,-0.5797,0.0,2,1,2
1361,150,0.0771,-2.6573,0.0,2,1,2
285,158,0.0476,-0.3183,0.0,2,1,2
38,526,0.0674,-0.5814,0.0,2,1,2
225,510,0.0947,-1.206,0.0,2,1,2
1,526,0.0492,-0.5809,0.0,2,1,2
3701,508,0.1146,0.5089,0.0,2,2,1
267,510,0.1161,-1.132,0.0,2,1,2
5,526,0.062,-0.5814,0.0,2,1,2
300,510,0.0918,-1.1308,0.0,2,1,2
149,158,0.0491,0.4906,0.0,2,1,1
6,100,0.0459,-0.3023,0.0,2,1,2
144,510,0.0822,-1.2054,0.0,2,1,2
220,158,0.0462,-0.3183,0.0,2,1,2
120,582,0.0767,-1.0852,0.0,2,1,2
10120,150,0.2225,-2.648,0.0,2,1,2
6,526,0.0596,-0.5811,0.0,2,1,2
112,158,0.0473,0.633,0.0,2,1,1
22,526,0.0621,-0.5807,0.0,2,1,2
972,150,0.0729,-2.648,0.0,2,1,2
56,510,0.0813,-1.2227,0.0,2,1,2
70,526,0.0659,-0.5815,0.0,2,1,2
267,510,0.0958,-1.1365,0.0,2,1,2
32,526,0.0553,-0.5812,0.0,2,1,2
95,582,0.0786,-1.0887,0.0,2,1,2
51,526,0.0628,-0.5815,0.0,2,1,2
392,150,0.0606,-2.659,0.0,2,1,2
77,526,0.0672,-0.5813,0.0,2,1,2
18,526,0.0666,-0.5806,0.0,2,1,2
42,526,0.0735,-0.5813,0.0,2,1,2
10,526,0.0584,-0.5815,0.0,2,1,2
11,526,0.0668,-0.5785,0.0,2,1,2
8573,1068,1.6257,-0.7807,0.0,2,1,2
33,526,0.0755,-0.5812,0.0,2,1,2
543,510,0.1067,-1.1514,0.0,2,1,2
